Program/Agency Name,Project Name,Sub-Project Name,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,Total 10 Year,Ward Number,Ward,Category
Toronto Public Library,St. Lawrence Interim Relocation,St Lawrence Interim Relocatiion - construction,0.00,0.00,0.00,751.00,1237.00,1115.00,0.00,0.00,0.00,0.00,3103.00,13.00,Toronto Centre,Growth Related
Toronto Public Library,St. Lawrence Interim Relocation,St. Lawrence Interim Relocation - Design,0.00,54.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.00,13.00,Toronto Centre,Growth Related
Toronto Public Library,St. Lawrence Relocation & Expansion,St. Lawrence Relocation and Expa- Design (Growth),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,561.00,561.00,13.00,Toronto Centre,Growth Related
Toronto Public Library,TRL Renvoation,TRL Renovation (SOGR),1500.00,2500.00,3000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2101.00,21101.00,11.00,University-Rosedale,State of Good Repair
Toronto Public Library,TRL Renvoation,TRL Renovation (SOGR) scope change,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,11.00,University-Rosedale,State of Good Repair
Toronto Public Library,Weston Renovation,Weston Library - Design (SOGR),161.00,321.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,482.00,5.00,York South-Weston,State of Good Repair
Toronto Public Library,Weston Renovation,Weston Library Renovation-Construction (SOGR),0.00,0.00,3647.00,6011.00,5417.00,0.00,0.00,0.00,0.00,0.00,15075.00,5.00,York South-Weston,State of Good Repair
Toronto Public Library,Weston Renovation,Weston Library S3  - Design (SOGR),0.00,181.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.00,5.00,York South-Weston,State of Good Repair
Toronto Public Library,Wychwood Renovation and Expansion,Wychwood Construction (Growth),2468.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2468.00,12.00,Toronto-St. Pauls,Growth Related
Toronto Transit Commission,McNicoll Bus Garage Facility,McNicoll Bus Garage Facility - Growth,500.00,4864.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5364.00,20.00,Scarborough Southwest,Growth Related
Transportation Services,Beecroft Exterion,2022 Commitment Adjustment,500.00,20240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20740.00,18.00,Willowdale,Growth Related
Transportation Services,Broadview Extension,2021 Final Year end Adjustment,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,14.00,Toronto-Danforth,Growth Related
Transportation Services,Broadview Extension,2022 Commitment Adjustment,-4510.00,4510.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,14.00,Toronto-Danforth,Growth Related
Transportation Services,Broadview Extension,Broadview Extension Property Acquisition,4340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4340.00,14.00,Toronto-Danforth,Growth Related
Transportation Services,Don Mills Crossing Bridge,2022 Submision,0.00,0.00,4500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4500.00,16.00,Don Valley East,Growth Related
Transportation Services,Dunn and Dowling Bridges,2022 Submision,0.00,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,4.00,Parkdale-High Park,State of Good Repair
Transportation Services,Engineering Studies,Broadview Extension and Commissioners EA,950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,950.00,14.00,Toronto-Danforth,Service Improvement and Enhancement
Transportation Services,Glen Road Pedestrian Bridge,2020 Adjustment Commitments,3800.00,4708.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8508.00,11.00,University-Rosedale,Health and Safety
Transportation Services,Glen Road Pedestrian Bridge,2021 Adjustment Commitments,0.00,378.00,0.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,2378.00,11.00,University-Rosedale,Health and Safety
Transportation Services,Glen Road Pedestrian Bridge,2022 Adjustment Commitments,0.00,4372.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,4572.00,11.00,University-Rosedale,Health and Safety
Transportation Services,Glen Road Pedestrian Bridge,2018 Glen Road Ped Bridge Increase,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,11.00,University-Rosedale,Health and Safety
Transportation Services,GO Transit Expansion City Share,2019 RER Steeles/Kennedy,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,22.00,Scarborough-Agincourt,Growth Related
Transportation Services,Housing Now Site,Propperty Acuqisition,0.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,16.00,Don Valley East,Service Improvement and Enhancement
Transportation Services,John Street Revitalization Project,2019 Adjustment - Phase 1b Cash Flows + Utility Re,0.00,24230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24230.00,10.00,Spadina-Fort York,Growth Related
Transportation Services,John Street Revitalization Project,2020 Adjustment Commitments,0.00,13923.00,13927.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27850.00,10.00,Spadina-Fort York,Growth Related
Transportation Services,John Street Revitalization Project,2021 Adjustment Commitments,0.00,-16168.00,-2094.00,12500.00,0.00,0.00,0.00,0.00,0.00,0.00,-5762.00,10.00,Spadina-Fort York,Growth Related
Transportation Services,John Street Revitalization Project,2022 Commitment Adjustment,0.00,0.00,0.00,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,1400.00,10.00,Spadina-Fort York,Growth Related
Transportation Services,King Liberty Cycling Pedestrian Bridge,2019 Adjustment Commitments,0.00,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800.00,15.00,Don Valley West,Growth Related
Transportation Services,King Liberty Cycling Pedestrian Bridge,2021 Final Year end Adjustment,0.00,433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,433.00,15.00,Don Valley West,Growth Related
Transportation Services,King Liberty Cycling Pedestrian Bridge,2022 Commitment Adjustment,0.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,15.00,Don Valley West,Growth Related
Transportation Services,LARP P1 (Lawrence-Allen Revitalization Project),2018 Adjustment New Cashflow 2021 to 2023,2600.00,1113.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3713.00,8.00,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P1 (Lawrence-Allen Revitalization Project),2021 Final Year end Adjustment,1576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1576.00,8.00,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P1 (Lawrence-Allen Revitalization Project),2022 Commitment Adjustment,-3026.00,1007.00,3459.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,8.00,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P2 (Lawrence-Allen Revitalization Project),2022 Submision,125.00,500.00,625.00,1100.00,1100.00,0.00,0.00,0.00,0.00,0.00,3450.00,8.00,Eglinton-Lawrence,Growth Related
Transportation Services,LARP P3 (Lawrence-Allen Revitalization Project),2022 Submision,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,3000.00,4500.00,9000.00,8.00,Eglinton-Lawrence,Growth Related
Transportation Services,Legion Road Extension & Grade Separation,2020 Adjustment Commitments,-11201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11201.00,3.00,Etobicoke-Lakeshore,Growth Related
Transportation Services,Legion Road Extension & Grade Separation,2018 Adjust Cash Flow for 2018 to 2023,11201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11201.00,3.00,Etobicoke-Lakeshore,Growth Related
Transportation Services,Legion Road Extension & Grade Separation,2021 Adjustment Commitments,775.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,775.00,6.00,York Centre,Growth Related
Transportation Services,Legion Road Extension & Grade Separation,2022 Commitment Adjustment,0.00,2800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2800.00,6.00,York Centre,Growth Related
Transportation Services,Liberty Village New Street Project,2020 Property and Detailed Design,11250.00,11250.00,11250.00,11250.00,0.00,0.00,0.00,0.00,0.00,0.00,45000.00,10.00,Spadina-Fort York,Growth Related
Transportation Services,Liberty Village New Street Project,2022 Commitment Adjustment,-11250.00,11250.00,0.00,3701.00,13351.00,13351.00,0.00,0.00,0.00,0.00,30403.00,10.00,Spadina-Fort York,Growth Related
Transportation Services,Lower Yonge,2021 Adjustment Commitments (Detail Design),3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,10.00,Spadina-Fort York,Growth Related
Transportation Services,Lower Yonge,2022 Commitment Adjustment,-3000.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,10.00,Spadina-Fort York,Growth Related
Transportation Services,Neighbourhood Improvements,Grenville and Yonge Street Improvements MM10.10,0.00,547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,547.00,13.00,Toronto Centre,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM31.26 Streetscape Improvements St Clair /OConnor,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,19.00,Beaches-East York,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM34.7 Breadalbane Street Improvements project,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,13.00,Toronto Centre,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM44.36 N.I. George Street Streetscape,316.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,316.00,13.00,Toronto Centre,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,MM44.64 N.I. Ramsden Park Road Streetscape,0.00,433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,433.00,11.00,University-Rosedale,Service Improvement and Enhancement
Transportation Services,Neighbourhood Improvements,N.I. Oriole Parkway,0.00,334.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,334.00,12.00,Toronto-St. Pauls,Service Improvement and Enhancement
Transportation Services,New Courthouse Streetscape,Streetscape for the New Courthouse in 2021,0.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2500.00,13.00,Toronto Centre,Growth Related
Transportation Services,North York Service Road Extension,2017 Recast Capital Budget,750.00,1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2500.00,18.00,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2018 Change In Scope North York Service Extension,2650.00,-1750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900.00,18.00,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2019 Adjustment Commitments,900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900.00,18.00,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2020 Adjustment Commitments,650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,650.00,18.00,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2021 Adjustment Commitments,0.00,4200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4200.00,18.00,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2021 Final Year end Adjustment,0.00,-246.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-246.00,18.00,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,2022 Commitment Adjustment,-4550.00,800.00,4000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,18.00,Willowdale,Growth Related
Transportation Services,North York Service Road Extension,MM.44.47 NY Service Rd Ext Property (Bonnington),0.00,4879.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4879.00,18.00,Willowdale,Growth Related
Transportation Services,Peel Gladstone,2021 Adjustment Commitments,3300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3300.00,9.00,Davenport,Growth Related
Transportation Services,Peel Gladstone,2022 Commitment Adjustment,-1800.00,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,9.00,Davenport,Growth Related
Transportation Services,Port Union Road,2018 Adjust Cash Flow for 2018 to 2021,-29.00,2029.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,25.00,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2019 Adjustment Commitments,3250.00,2100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5350.00,25.00,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2020 Adjustment Commitments,1594.00,94.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1688.00,25.00,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2021 Adjustment Commitments,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,25.00,Scarborough-Rouge Park,Growth Related
Transportation Services,Port Union Road,2021 Final Year end Adjustment,185.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185.00,25.00,Scarborough-Rouge Park,Growth Related
Transportation Services,Rean to Kenaston New Road,2020 Adjustment Commitments,-2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2500.00,17.00,Don Valley North,Growth Related
Transportation Services,Rean to Kenaston New Road,2021 Adjustment Commitments,4340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4340.00,17.00,Don Valley North,Growth Related
Transportation Services,Rean to Kenaston New Road,Property Acquisition,-1790.00,4300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2510.00,18.00,Willowdale,Growth Related
Transportation Services,Sheppard Bridge over Highway 404 Public Realm Imp,2021 Commitment,0.00,367.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,367.00,17.00,Don Valley North,Service Improvement and Enhancement
Transportation Services,Six Points Interchange Redevelopment,2021 Adjustment Commitments,570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,570.00,3.00,Etobicoke-Lakeshore,Growth Related
Transportation Services,Steeles Widenings (Tapscott Road - Beare Road),2016 - 2021 Steeles Widenings (Tapscott Beare),-5000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5000.00,25.00,Scarborough-Rouge Park,Growth Related
Transportation Services,Woodfield Road Extension,2020 Commitments Detail Design,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,14.00,Toronto-Danforth,Growth Related
Water Program,REGENT PARK CAPITAL CONTRIBUTION,REGENT PARK CAPITAL CONTRIBUTION - PHASE 3 - 5,720.00,35.00,1067.00,1088.00,0.00,52.00,53.00,53.00,53.00,0.00,3121.00,13.00,Toronto Centre,Growth Related
Waterfront Revitalization Initiative,Port Lands Flood Protection,Port Lands Flood Protection,85223.00,29000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114223.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Bayside Phase 2 Water's Edge Promenade,0.00,1730.00,8843.00,6579.00,0.00,0.00,0.00,0.00,0.00,0.00,17152.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Broadview Eastern Flood Protection EA,600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,600.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,"Convert Fire Hall to Community Space, PFR Office",0.00,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,EBF Environment Reserve Fund,3610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3610.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,EBF Environment Reserve Fund 2021 Bud Adj,-3610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3610.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,EBF Local Infrastructure Charge,1874.00,5753.00,5577.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13204.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,EBF Local Infrastructure Charge 2022 Bud Adj,-1874.00,-3779.00,324.00,5568.00,0.00,0.00,0.00,0.00,0.00,0.00,239.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,EBF Public Art Plan 2021 Previously Approved,312.00,992.00,962.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2266.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,EBF Public Art Plan 2022 Budget Adj,-312.00,-663.00,-224.00,861.00,0.00,0.00,0.00,0.00,0.00,0.00,-338.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Garrison Crossing Cycling and Pedestrian Bridge,265.00,986.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3751.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Leslie Street Lookout,1000.00,2500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Lower Don Coordination,700.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1100.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Park Planning and Design Development,750.00,750.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Port Lands Planning and Implementation Studies,2700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2700.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Precinct Implementation Projects,1500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Precinct Implementation Projects Technical Adjust,3485.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3485.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Quayside Reallocate Funding Close Out Project,-250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-250.00,10.00,Spadina-Fort York,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Regional Sports Centre,4000.00,14155.00,14156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32311.00,14.00,Toronto-Danforth,Growth Related
Waterfront Revitalization Initiative,Toronto Waterfront Revitalization Initiative,Regional Sports Centre - Reallocation of Funding,-4000.00,-10155.00,-3456.00,10167.00,0.00,0.00,0.00,0.00,0.00,0.00,-7444.00,14.00,Toronto-Danforth,Growth Related
